timestamp,sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm
45:14.0,323.8,109.49,-46.5,142.95
45:14.0,331.7,109.49,-61.15,142.95
45:14.0,334.2,109.49,-58.6,142.95
45:14.0,353.9,109.49,-57.1,142.95
45:14.0,348.8,109.49,-54.25,142.95
45:14.0,349.25,109.49,-51.95,142.95
45:14.0,335.8,109.49,-58.55,142.95
45:14.1,323.85,109.49,-50.55,142.95
45:14.1,303.45,109.49,-41.85,142.95
45:14.1,279.2,109.49,-43.25,142.95
45:14.1,263.85,109.49,-46.65,142.95
45:14.1,245.9,109.49,-49,142.95
45:14.1,227,109.49,-36.1,142.95
45:14.1,214.35,109.49,-34.75,142.95
45:14.1,190.05,109.49,-46.5,142.95
45:14.1,151.15,109.49,-37,142.95
45:14.1,122.75,109.49,-40.65,142.95
45:14.2,89.2,109.49,-37.55,142.95
45:14.2,61.7,109.49,-35.45,142.95
45:14.2,41.8,109.49,-33.55,142.95
45:14.2,32.6,109.49,-37.85,142.95
45:14.2,10,109.49,-35.1,142.95
45:14.2,-3.6,109.49,-39.1,142.95
45:14.2,-29.45,109.49,-35.3,142.95
45:14.2,-49,109.49,-25.95,142.95
45:14.2,-60.25,109.49,-22.75,142.95
45:14.2,-60.4,109.49,-24,142.95
45:14.3,-62.25,109.49,-23.05,142.95
45:14.3,-37.65,109.49,-22.8,142.95
45:14.3,-16.75,109.49,-15.15,142.95
45:14.3,15.25,109.49,-12.95,142.95
45:14.3,33.85,109.49,-16.85,142.95
45:14.3,60.5,109.49,-18.15,142.95
45:14.3,97.9,109.49,-6.1,142.95
45:14.3,132.45,109.49,6.5,142.95
45:14.3,164.35,109.49,20.65,142.95
45:14.3,197.85,109.49,17.55,142.95
45:14.4,211.45,101.47,30.7,142.95
45:14.4,241.4,101.47,32.6,142.95
45:14.4,256.6,101.47,39.95,142.95
45:14.4,260.95,101.47,37.85,142.95
45:14.4,269.35,101.47,30,142.95
45:14.4,250.5,101.47,33.45,142.95
45:14.4,253.4,101.47,24.25,142.95
45:14.4,249.5,101.47,9.05,142.95
45:14.4,215.6,101.47,20.2,142.95
45:14.4,190.75,101.47,3.9,142.95
45:14.5,171.5,101.47,6.3,142.95
45:14.5,165.55,101.47,-2.1,142.95
45:14.5,152.15,101.47,-4.2,142.95
45:14.5,135.15,101.47,-8.15,142.95
45:14.5,116.05,101.47,-8.45,142.95
45:14.5,109.7,101.47,-17.55,142.95
45:14.5,84.75,101.47,-14.35,142.95
45:14.5,71.65,101.47,-9.8,142.95
45:14.5,52.8,101.47,-23.8,142.95
45:14.5,39.25,101.47,-22.95,142.95
45:14.6,26.15,101.47,-23.3,142.95
45:14.6,12.6,101.47,-25.3,142.95
45:14.6,7.6,101.47,-34.25,142.95
45:14.6,13.15,101.47,-27.4,142.95
45:14.6,10.05,101.47,-27.7,142.95
45:14.6,12.65,101.47,-24.7,142.95
45:14.6,22.8,101.47,-20.15,142.95
45:14.6,33.25,101.47,-16.4,142.95
45:14.6,49.15,101.47,-15.9,142.95
45:14.6,55.4,101.47,-20.8,142.95
45:14.7,69.85,101.47,-8.05,142.95
45:14.7,95.55,101.47,-8.55,142.95
45:14.7,113.45,101.47,8.1,142.95
45:14.7,117.95,101.47,1.95,142.95
45:14.7,121.9,101.47,1.9,142.95
45:14.7,103.1,101.47,10.05,142.95
45:14.7,84.5,101.47,11.35,142.95
45:14.7,55.2,101.47,-0.45,142.95
45:14.7,19.2,101.47,0,142.95
45:14.7,-16.3,101.47,-0.5,142.95
45:14.8,-50.35,101.47,-2,142.95
45:14.8,-66.95,101.47,-3.6,142.95
45:14.8,-128.35,101.47,-5.7,142.95
45:14.8,-130.95,101.47,-4.65,142.95
45:14.8,-152.25,101.47,-16.15,142.95
45:14.8,-161.5,101.47,-6.15,142.95
45:14.8,-172.2,101.47,-17.45,142.95
45:14.8,-165.2,101.47,-3.35,142.95
45:14.8,-170.45,101.47,-19.5,142.95
45:14.8,-188.65,101.47,-17.1,142.95
45:14.9,-190.1,101.47,-31.35,142.95
45:14.9,-205.35,101.47,-21.15,142.95
45:14.9,-212.05,101.47,-12.5,142.95
45:14.9,-216.85,101.47,-28.3,142.95
45:14.9,-220.7,101.47,-25.2,142.95
45:14.9,-231.4,101.47,-22.7,142.95
45:14.9,-216.25,101.47,-23.95,142.95
45:14.9,-223.7,101.47,-18.05,142.95
45:14.9,-212.15,101.47,-18.05,142.95
45:14.9,-214,101.47,-30.35,142.95
45:15.0,-222.9,101.47,-27.75,142.95
45:15.0,-194.9,101.47,-36.65,142.95
45:15.0,-191.3,101.47,-29.85,142.95
45:15.0,-156.8,101.47,-23.2,142.95
45:15.0,-128.2,101.47,-31.6,142.95
45:15.0,-62.95,101.47,-30.4,142.95
45:15.0,10.2,101.47,-38.25,142.95
45:15.0,90.55,101.47,-20.15,142.95
45:15.0,184.45,101.47,-30.25,142.95
45:15.0,257.9,101.47,-34.85,142.95
45:15.1,374.15,101.71,-32.25,142.95
45:15.1,440.55,101.71,-41.55,142.95
45:15.1,496.65,101.71,-35.6,142.95
45:15.1,547.45,101.71,-34.45,142.95
45:15.1,551.1,101.71,-31.25,142.95
45:15.1,552.15,101.71,-32.8,142.95
45:15.1,530,101.71,-24.8,142.95
45:15.1,494.1,101.71,-18.75,142.95
45:15.1,456.5,101.71,-2.5,142.95
45:15.1,413.75,101.71,13.25,142.95
45:15.2,371.4,101.71,24.45,142.95
45:15.2,333.15,101.71,44,142.95
45:15.2,285.35,101.71,55.1,142.95
45:15.2,233.85,101.71,47.7,142.95
45:15.2,186.3,101.71,54.3,142.95
45:15.2,149.3,101.71,50.85,142.95
45:15.2,94.55,101.71,50.7,142.95
45:15.2,49.35,101.71,44.5,142.95
45:15.2,-0.8,101.71,50.2,142.95
45:15.2,-34.25,101.71,37.95,142.95
45:15.3,-62.4,101.71,33.75,142.95
45:15.3,-80.7,101.71,22.3,142.95
45:15.3,-77.3,101.71,19.9,142.95
45:15.3,-56.9,101.71,14.5,142.95
45:15.3,-21.45,101.71,10.15,142.95
45:15.3,40.7,101.71,5.6,142.95
45:15.3,122.3,101.71,9.9,142.95
45:15.3,205.45,101.71,4.45,142.95
45:15.3,282.2,101.71,7.4,142.95
45:15.3,342.95,101.71,-1.55,142.95
45:15.4,423.55,101.71,-7.7,142.95
45:15.4,476.4,101.71,-9.7,142.95
45:15.4,513.65,101.71,-4.3,142.95
45:15.4,511.9,101.71,-14.65,142.95
45:15.4,501.65,122.89,-8.8,142.95
45:15.4,431.4,122.89,-15.6,142.95
45:15.4,343.05,122.89,-19.95,142.95
45:15.4,229.3,122.89,-22.3,142.95
45:15.4,113.85,122.89,-14.5,142.95
45:15.4,-1.5,122.89,-13.15,142.95
45:15.5,-97.65,122.89,-14.7,142.95
45:15.5,-187.5,122.89,-14.6,142.95
45:15.5,-251.3,122.89,-24.85,142.95
45:15.5,-325.6,122.89,-5.15,142.95
45:15.5,-381.35,122.89,-21.6,142.95
45:15.5,-418.8,122.89,-9.65,142.95
45:15.5,-467.85,122.89,-12.1,142.95
45:15.5,-510.15,122.89,-16.35,142.95
45:15.5,-555.25,122.89,-12.4,142.95
45:15.5,-597.5,122.89,-12.7,142.95
45:15.6,-626.85,122.89,-0.8,142.95
45:15.6,-635.2,122.89,-15.2,142.95
45:15.6,-624.8,122.89,-13.35,142.95
45:15.6,-590.55,122.89,-22.5,142.95
45:15.6,-534.8,122.89,-28.95,142.95
45:15.6,-443.6,122.89,-23,142.95
45:15.6,-347.45,122.89,-21.35,142.95
45:15.6,-247.35,122.89,-18.95,142.95
45:15.6,-151.7,122.89,-19.15,142.95
45:15.6,-80.8,122.89,-8.8,142.95
45:15.7,-18.7,122.89,-6.65,142.95
45:15.7,7.35,122.89,-15.05,142.95
45:15.7,41.9,122.89,-2.65,142.95
45:15.7,46.55,122.89,-12.7,142.95
45:15.7,40.45,122.89,-8.8,142.95
45:15.7,39.9,122.89,-11.15,142.95
45:15.7,17,122.89,-12.55,142.95
45:15.7,-32,122.89,-8.4,142.95
45:15.7,-88.3,122.89,-11.9,142.95
45:15.7,-150.85,122.89,-19.05,142.95
45:15.8,-217.25,122.89,-7.15,142.95
45:15.8,-275.2,122.89,-18.4,142.95
45:15.8,-317.8,122.89,-24.25,142.95
45:15.8,-377.05,122.89,-29.3,142.95
45:15.8,-417.75,122.89,-22.1,142.95
45:15.8,-465.35,122.89,-28.3,142.95
45:15.8,-492.15,122.89,-36,142.95
45:15.8,-500.3,122.89,-28.9,142.95
45:15.8,-521.7,122.89,-33.55,142.95
45:15.8,-513.55,122.89,-30.75,142.95
45:15.9,-507.7,122.89,-18.4,142.95
45:15.9,-514.95,122.89,-21.3,142.95
45:15.9,-504.45,122.89,-22.4,142.95
45:15.9,-484,122.89,-8.7,142.95
45:15.9,-467.8,122.89,-6.85,142.95
45:15.9,-443.85,122.89,-14.7,142.95
45:15.9,-391.7,122.89,-10.8,142.95
45:15.9,-332.2,122.89,-13.5,142.95
45:15.9,-275.75,122.89,-11.45,142.95
45:15.9,-217,122.89,-9.85,142.95
45:16.0,-148.9,122.89,-3.95,142.95
45:16.0,-76.55,126.29,0.15,142.95
45:16.0,-10.15,126.29,18.9,142.95
45:16.0,62.7,126.29,19.25,142.95
45:16.0,127.9,126.29,23.65,142.95
45:16.0,184.95,126.29,35,142.95
45:16.0,218.6,126.29,50.9,142.95
45:16.0,237.15,126.29,52.8,142.95
45:16.0,232.65,126.29,59.8,142.95
45:16.0,203.6,126.29,71,142.95
45:16.1,185.1,126.29,76.2,142.95
45:16.1,135.85,126.29,81.6,142.95
45:16.1,99.9,126.29,72.95,142.95
45:16.1,49.45,126.29,68.85,142.95
45:16.1,-5.5,126.29,54.25,142.95
45:16.1,-44.4,126.29,54.85,142.95
45:16.1,-94.1,126.29,52.4,142.95
45:16.1,-119.2,126.29,50.5,142.95
45:16.1,-141.7,126.29,49.35,142.95
45:16.1,-144.2,126.29,44.15,142.95
45:16.2,-138.3,126.29,42.9,142.95
45:16.2,-132.4,126.29,42.5,142.95
45:16.2,-120.75,126.29,35.15,142.95
45:16.2,-124.75,126.29,38.4,142.95
45:16.2,-126.45,126.29,33.85,142.95
45:16.2,-134.45,126.29,30.85,142.95
45:16.2,-144.45,126.29,26.8,142.95
45:16.2,-134.95,126.29,23.95,142.95
45:16.2,-156.3,126.29,16.85,142.95
45:16.2,-184.3,126.29,13.6,142.95
45:16.3,-192.3,126.29,21.35,142.95
45:16.3,-197,126.29,25.35,142.95
45:16.3,-201.7,126.29,19.4,142.95
45:16.3,-206.2,126.29,24.15,142.95
45:16.3,-204.15,126.29,12.85,142.95
45:16.3,-201.8,126.29,19.4,142.95
45:16.3,-188.45,126.29,16.15,142.95
45:16.3,-190.2,126.29,19.8,142.95
45:16.3,-188.2,126.29,26.25,142.95
45:16.3,-198.8,126.29,24.7,142.95
45:16.4,-203.85,126.29,23.35,142.95
45:16.4,-208.4,126.29,16.55,142.95
45:16.4,-205.55,126.29,29.85,142.95
45:16.4,-199.4,126.29,31.4,142.95
45:16.4,-187.3,126.29,21.4,142.95
45:16.4,-171.95,126.29,23.3,142.95
45:16.4,-152.85,126.29,21.2,142.95
45:16.4,-135.05,126.29,21.05,142.95
45:16.4,-119.2,126.29,6.35,142.95
45:16.4,-126.6,126.29,10.3,142.95
45:16.5,-119.1,126.29,6.85,142.95
45:16.5,-116.3,126.29,-10.45,142.95
45:16.5,-117.05,126.29,4.25,142.95
45:16.5,-114.5,126.29,-3.35,142.95
45:16.5,-96.1,126.29,-3.45,142.95
45:16.5,-75,126.29,-6.95,142.95
45:16.5,-42.2,126.29,-4.65,142.95
45:16.5,-3.85,126.29,5.4,142.95
45:16.5,7.55,126.29,11.55,142.95
45:16.5,19.2,126.29,-7.3,142.95
45:16.6,40.7,126.29,-1.4,142.95
45:16.6,20.1,126.29,2.05,142.95
45:16.6,5.4,120.43,7.05,142.95
45:16.6,-16.85,120.43,5.35,142.95
45:16.6,-21.25,120.43,-0.45,142.95
45:16.6,-3.75,120.43,0.9,142.95
45:16.6,11.95,120.43,7.9,142.95
45:16.6,37.25,120.43,9.9,142.95
45:16.6,60.2,120.43,3.55,142.95
45:16.6,71.2,120.43,-3.15,142.95
45:16.7,80.1,120.43,11.3,142.95
45:16.7,93.4,120.43,-2.45,142.95
45:16.7,84.05,120.43,-3.35,142.95
45:16.7,71.4,120.43,2.1,142.95
45:16.7,65,120.43,9.2,142.95
45:16.7,35.3,120.43,2.45,142.95
45:16.7,9.85,120.43,-3.85,142.95
45:16.7,-17.7,120.43,-6.45,142.95
45:16.7,-38.9,120.43,-8.55,142.95
45:16.7,-76.7,120.43,3.75,142.95
45:16.8,-88.7,120.43,-8.05,142.95
45:16.8,-85.8,120.43,6.6,142.95
45:16.8,-87.5,120.43,-6.8,142.95
45:16.8,-70.25,120.43,-5.35,142.95
45:16.8,-45.6,120.43,-8.05,142.95
45:16.8,-11.9,120.43,-2.95,142.95
45:16.8,21.75,120.43,11.75,142.95
45:16.8,67.25,120.43,30.55,142.95
45:16.8,109.65,120.43,29.05,142.95
45:16.8,161.85,120.43,43.35,142.95
45:16.9,202.3,120.43,67.05,142.95
45:16.9,248.9,120.43,66.9,142.95
45:16.9,294.45,120.43,81.7,142.95
45:16.9,332.05,120.43,83.45,142.95
45:16.9,343.25,120.43,73.85,142.95
45:16.9,366.05,120.43,84.15,142.95
45:16.9,381.75,128.46,69.6,142.95
45:16.9,406.45,128.46,62,142.95
45:16.9,397,128.46,61.95,142.95
45:16.9,379.7,128.46,49.9,142.95
45:17.0,344.6,128.46,45.2,142.95
45:17.0,269.6,128.46,40.25,142.95
45:17.0,132.85,128.46,33.65,142.95
45:17.0,-49.85,128.46,33.8,142.95
45:17.0,-267.7,128.46,23.05,142.95
45:17.0,-502.65,128.46,23.25,142.95
45:17.0,-736,128.46,14.4,142.95
45:17.0,-936.05,128.46,22.9,142.95
45:17.0,-1090.55,128.46,17.45,142.95
45:17.0,-1203.4,128.46,22.4,142.95
45:17.1,-1267.1,128.46,14.95,142.95
45:17.1,-1252.85,128.46,26,142.95
45:17.1,-1173.65,128.46,23.1,142.95
45:17.1,-1091.75,128.46,19.65,142.95
45:17.1,-1008.4,128.46,16.05,142.95
45:17.1,-922.85,128.46,20,142.95
45:17.1,-835.3,128.46,18.5,142.95
45:17.1,-745.1,128.46,16.9,142.95
45:17.1,-653.85,128.46,16.55,142.95
45:17.1,-561.8,128.46,17.7,142.95
45:17.2,-469.8,128.46,18.75,142.95
45:17.2,-278.3,128.46,13,142.95
45:17.2,-55.85,128.46,17.85,142.95
45:17.2,209.7,128.46,16,142.95
45:17.2,479.65,128.46,17.7,142.95
45:17.2,770.1,128.46,16.65,142.95
45:17.2,1044.8,128.46,11.55,142.95
45:17.2,1293.65,128.46,7.25,142.95
45:17.2,1494.5,128.46,3.05,142.95
45:17.2,1661.45,128.46,-2.45,142.95
45:17.3,1777.15,146.61,0.6,142.95
45:17.3,1859.2,146.61,-4.4,142.95
45:17.3,1882.25,146.61,-5.4,142.95
45:17.3,1846.95,146.61,-4.55,142.95
45:17.3,1795.85,146.61,-10.5,142.95
45:17.3,1796.95,146.61,-20.65,142.95
45:17.3,1821.6,146.61,-3.65,142.95
45:17.3,1839.65,146.61,-3.65,142.95
45:17.3,1878.5,146.61,-20.7,142.95
45:17.3,1883.35,146.61,-31,142.95
45:17.4,1853.5,146.61,-32,142.95
45:17.4,1672.1,146.61,-31.15,142.95
45:17.4,1480.25,146.61,-35.6,142.95
45:17.4,1299.05,146.61,-44.45,142.95
45:17.4,1129.85,146.61,-50.6,142.95
45:17.4,975,146.61,-60,142.95
45:17.4,835.1,146.61,-61.25,142.95
45:17.4,710.2,146.61,-69,142.95
45:17.4,599.1,146.61,-74.35,142.95
45:17.4,501.2,146.61,-76.55,142.95
45:17.5,414.85,146.61,-93.35,142.95
45:17.5,339.05,146.61,-95.9,142.95
45:17.5,271.25,146.61,-118.9,142.95
45:17.5,208.8,146.61,-125.05,142.95
45:17.5,151.15,146.61,-138.3,142.95
45:17.5,101.3,146.61,-155.65,142.95
45:17.5,60.9,146.61,-174.5,142.95
45:17.5,30.1,146.61,-179.35,142.95
45:17.5,10.5,146.61,-194.55,142.95
45:17.5,0.9,146.61,-212.6,142.95
45:17.6,0,146.61,-225.25,142.95
45:17.6,0,146.61,-227.85,142.95
45:17.6,0,146.61,-235.4,142.95
45:17.6,0,146.61,-260.2,142.95
45:17.6,0,146.61,-239.45,142.95
45:17.6,0,146.61,-236.45,142.95
45:17.6,0,146.61,-226.15,142.95
45:17.6,0,146.61,-209.25,142.95
45:17.6,0,146.61,-186.95,142.95
45:17.6,0,146.61,-179.35,142.95
45:17.7,-117.8,146.61,-145.65,142.95
45:17.7,-440.3,146.61,-136.9,142.95
45:17.7,-802.5,146.61,-106.4,142.95
45:17.7,-1134.9,146.61,-97.3,142.95
45:17.7,-1474.1,146.61,-85.2,142.95
45:17.7,-1830.1,146.61,-65.8,142.95
45:17.7,-2170.5,146.61,-42.6,142.95
45:17.7,-2458.8,146.61,-32.35,142.95
45:17.7,-2654.7,146.61,-11.25,142.95
45:17.7,-2761.9,146.61,-6.75,142.95
45:17.8,-2783.15,146.61,-9.35,142.95
45:17.8,-2718.4,146.61,-1.2,142.95
45:17.8,-2513.65,146.61,16.8,142.95
45:17.8,-2308.9,146.61,20.3,142.95
45:17.8,-2104.15,146.61,30.25,142.95
45:17.8,-1899.4,146.61,29.25,142.95
45:17.8,-1694.65,146.61,27.65,142.95
45:17.8,-1489.9,146.61,42.9,142.95
45:17.8,-1285.15,146.61,23.1,142.95
45:17.8,-1080.4,146.61,52.9,142.95
45:17.9,-881.85,131.31,48.45,142.95
45:17.9,-700.6,131.31,54.9,142.95
45:17.9,-539.65,131.31,50.05,142.95
45:17.9,-398.5,131.31,54.35,142.95
45:17.9,-278.55,131.31,61.8,142.95
45:17.9,-181.8,131.31,57.45,142.95
45:17.9,-108.65,131.31,64.05,142.95
45:17.9,-57.6,131.31,74.75,142.95
45:17.9,-24.95,131.31,80.45,142.95
45:17.9,-7,131.31,81.6,142.95
45:18.0,0,131.31,83.8,142.95
45:18.0,0,131.31,80.9,142.95
45:18.0,0,131.31,89.9,142.95
45:18.0,0,131.31,96.3,142.95
45:18.0,0,131.31,87.25,142.95
45:18.0,0,131.31,87.75,142.95
45:18.0,0,131.31,95.4,142.95
45:18.0,0,131.31,95.5,142.95
45:18.0,0,131.31,86.65,142.95
45:18.0,0,131.31,71.85,142.95
45:18.1,0,131.31,69.7,142.95
45:18.1,0,131.31,62.1,142.95
45:18.1,0,131.31,57.3,142.95
45:18.1,0,131.31,45.2,142.95
45:18.1,0,131.31,47.3,142.95
45:18.1,0,131.31,36.65,142.95
45:18.1,0,131.31,38.2,142.95
