sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,delta,status
8.98,70.19,317.58,69.88,-10.0,OK
6.37,70.19,306.2,69.88,-10.0,OK
5.23,70.19,296.1,69.88,-10.0,OK
6.82,70.19,288.12,69.88,-10.0,OK
8.05,70.19,280.0,69.88,-10.0,OK
6.01,70.19,268.19,69.88,-10.0,OK
3.43,70.19,258.85,69.88,-10.0,OK
2.55,70.19,249.25,69.88,-10.0,OK
-4.03,70.19,240.46,69.88,-10.0,OK
-13.69,70.19,227.25,69.88,-10.0,OK
-23.02,70.19,212.97,69.88,-10.0,OK
-27.87,70.19,201.77,69.88,-10.0,OK
-35.93,70.19,191.78,69.88,-10.0,OK
-42.98,70.19,179.12,69.88,-10.0,OK
-50.48,70.19,161.9,69.88,-10.0,OK
-58.49,70.19,150.74,69.88,-10.0,OK
-64.21,70.19,139.56,69.88,-10.0,OK
-68.43,70.19,126.08,69.88,-10.0,OK
-74.39,70.19,110.27,69.88,-10.0,OK
-80.66,70.19,97.54,69.88,-10.0,OK
-85.96,70.19,79.95,69.88,-10.0,OK
-93.54,70.19,64.71,69.88,-10.0,OK
-98.91,70.19,53.48,69.88,-10.0,OK
-100.99,70.19,43.93,69.88,-10.0,OK
-103.07,70.19,29.11,69.88,-10.0,OK
-103.27,70.19,15.75,69.88,-10.0,OK
-103.59,70.19,3.79,69.88,-10.0,OK
-105.5,70.19,-4.82,69.88,-10.0,OK
-108.12,70.19,-16.64,69.88,-10.0,OK
-106.75,70.19,-31.09,69.88,-10.0,OK
-106.24,70.19,-44.24,69.88,-10.0,OK
-104.22,70.19,-52.67,69.88,-10.0,OK
-102.53,70.19,-66.06,69.88,-10.0,OK
-97.88,70.19,-79.2,69.88,-10.0,OK
-93.94,70.19,-90.71,69.88,-10.0,OK
-90.71,70.19,-102.37,69.88,-10.0,OK
-88.77,70.19,-116.35,69.88,-10.0,OK
-84.2,70.19,-125.6,69.88,-10.0,OK
-82.03,70.19,-132.64,69.88,-10.0,OK
-83.28,70.19,-145.93,69.88,-10.0,OK
-85.03,70.19,-161.33,69.88,-10.0,OK
-84.63,70.19,-172.0,69.88,-10.0,OK
-82.54,70.19,-179.62,69.88,-10.0,OK
-82.59,70.19,-191.05,69.88,-10.0,OK
-82.99,70.19,-203.72,69.88,-10.0,OK
-81.11,70.19,-211.89,69.88,-10.0,OK
-78.41,70.19,-222.34,69.88,-10.0,OK
-76.76,70.19,-230.81,69.88,-10.0,OK
-76.88,70.19,-237.7,69.88,-10.0,OK
-77.34,70.19,-247.47,69.88,-10.0,OK
-75.33,70.19,-260.3,69.88,-10.0,OK
-74.2,70.19,-265.53,69.88,-10.0,OK
-74.42,70.19,-271.9,69.88,-10.0,OK
-72.34,70.19,-279.08,69.88,-10.0,OK
-68.89,70.19,-285.55,69.88,-10.0,OK
-67.82,70.19,-292.0,69.88,-10.0,OK
-67.38,70.19,-297.53,69.88,-10.0,OK
-60.66,70.19,-299.28,69.88,-10.0,OK
-47.9,70.19,-295.74,69.88,-10.0,OK
-38.03,70.19,-287.69,69.88,-10.0,OK
-25.53,70.19,-275.97,69.88,-10.0,OK
-1.23,70.19,-252.33,69.88,-10.0,OK
30.4,70.19,-215.95,69.88,-10.0,OK
65.99,70.19,-168.09,69.88,-10.0,OK
98.65,69.59,-115.11,69.88,-10.0,OK
130.11,69.59,-56.92,69.32,10.0,OK
165.66,69.59,6.69,69.32,10.0,OK
193.51,69.59,72.63,69.32,10.0,OK
209.05,69.59,130.24,69.32,10.0,OK
219.77,69.59,180.25,69.32,10.0,OK
223.22,69.59,220.44,69.32,10.0,OK
216.95,69.59,255.58,69.32,10.0,OK
209.92,69.59,281.84,69.32,10.0,OK
200.83,69.59,298.91,69.32,10.0,OK
186.17,69.59,305.91,69.32,10.0,OK
167.61,69.59,309.01,69.32,10.0,OK
157.46,69.59,306.49,69.32,10.0,OK
150.97,69.59,302.7,69.32,10.0,OK
141.51,69.59,298.62,69.32,10.0,OK
128.21,69.59,290.67,69.32,10.0,OK
122.01,69.59,279.64,69.32,10.0,OK
117.88,69.59,268.66,69.32,10.0,OK
111.47,69.59,260.09,69.32,10.0,OK
99.53,69.59,249.27,69.32,10.0,OK
89.9,69.59,236.36,69.32,10.0,OK
83.65,69.59,219.64,69.32,10.0,OK
80.38,69.59,203.8,69.32,10.0,OK
75.6,69.59,190.01,69.32,10.0,OK
68.91,69.59,176.27,69.32,10.0,OK
65.81,69.59,161.57,69.32,10.0,OK
65.71,69.59,147.76,69.32,10.0,OK
63.57,69.59,136.98,69.32,10.0,OK
59.8,69.59,127.34,69.32,10.0,OK
59.9,69.59,122.07,69.32,10.0,OK
61.01,69.59,111.84,69.32,10.0,OK
58.84,69.59,102.86,69.32,10.0,OK
55.17,69.59,93.97,69.32,10.0,OK
52.55,69.59,86.67,69.32,10.0,OK
51.39,69.59,77.95,69.32,10.0,OK
47.96,69.59,65.0,69.32,10.0,OK
42.42,69.59,50.58,69.32,10.0,OK
37.32,69.59,37.71,69.32,10.0,OK
33.94,69.59,26.0,69.32,10.0,OK
30.63,69.59,7.78,69.32,10.0,OK
24.93,69.59,-7.96,69.32,10.0,OK
18.31,69.59,-25.65,69.32,10.0,OK
12.33,69.59,-40.21,69.32,10.0,OK
9.03,69.59,-55.73,69.32,10.0,OK
3.17,69.59,-70.43,69.32,10.0,OK
-7.23,69.59,-86.26,69.32,10.0,OK
-18.22,69.59,-98.7,69.32,10.0,OK
-22.54,69.59,-114.29,69.32,10.0,OK
-25.91,69.59,-127.76,69.32,10.0,OK
-33.77,69.59,-140.03,69.32,10.0,OK
-42.07,69.59,-150.44,69.32,10.0,OK
-44.8,69.59,-164.68,69.32,10.0,OK
-47.08,69.59,-175.35,69.32,10.0,OK
-47.95,69.59,-182.38,69.32,10.0,OK
-49.1,69.59,-195.27,69.32,10.0,OK
-53.29,69.59,-210.09,69.32,10.0,OK
-56.39,69.59,-218.43,69.32,10.0,OK
-56.57,69.59,-224.22,69.32,10.0,OK
-58.32,69.59,-235.52,69.32,10.0,OK
-60.88,69.59,-245.56,69.32,10.0,OK
-60.94,69.59,-254.43,69.32,10.0,OK
-61.05,69.59,-261.4,69.32,10.0,OK
-61.18,69.59,-271.02,69.32,10.0,OK
-60.8,69.59,-279.02,69.32,10.0,OK
-60.39,69.59,-284.79,69.32,10.0,OK
-60.71,69.59,-294.35,69.32,10.0,OK
-60.12,69.59,-302.45,69.32,10.0,OK
-58.2,69.59,-307.24,69.32,10.0,OK
-57.59,69.59,-311.62,69.32,10.0,OK
-57.82,69.59,-318.19,69.32,10.0,OK
-58.08,69.59,-326.28,69.32,10.0,OK
-57.53,69.59,-331.76,69.32,10.0,OK
-58.47,69.59,-337.84,69.32,10.0,OK
-61.39,69.59,-342.19,69.32,10.0,OK
-62.24,69.59,-351.52,69.32,10.0,OK
-62.89,69.59,-357.19,69.32,10.0,OK
-66.98,69.59,-367.66,69.32,10.0,OK
-70.22,69.59,-374.53,69.32,10.0,OK
-65.06,69.59,-379.74,69.32,10.0,OK
-57.19,69.59,-377.42,69.32,10.0,OK
-48.83,69.59,-372.75,69.32,10.0,OK
-35.3,69.59,-362.11,69.32,10.0,OK
-13.13,69.59,-343.96,69.32,10.0,OK
21.35,69.59,-309.69,69.32,10.0,OK
58.92,69.59,-270.11,69.32,10.0,OK
93.78,69.59,-220.41,69.32,10.0,OK
134.77,69.08,-160.7,69.15,0.0,OK
181.74,69.08,-96.45,69.15,0.0,OK
215.32,69.08,-31.57,69.15,0.0,OK
238.69,69.08,33.14,69.15,0.0,OK
254.6,69.08,89.86,69.15,0.0,OK
263.84,69.08,137.48,69.15,0.0,OK
261.92,69.08,181.22,69.15,0.0,OK
250.0,69.08,212.48,69.15,0.0,OK
233.92,69.08,232.94,69.15,0.0,OK
214.82,69.08,245.5,69.15,0.0,OK
188.63,69.08,250.07,69.15,0.0,OK
165.89,69.08,247.49,69.15,0.0,OK
149.2,69.08,243.75,69.15,0.0,OK
131.42,69.08,239.95,69.15,0.0,OK
113.52,69.08,231.79,69.15,0.0,OK
98.91,69.08,223.32,69.15,0.0,OK
88.19,69.08,215.5,69.15,0.0,OK
80.43,69.08,205.06,69.15,0.0,OK
73.11,69.08,193.71,69.15,0.0,OK
60.2,69.08,187.08,69.15,0.0,OK
46.65,69.08,174.61,69.15,0.0,OK
39.68,69.08,157.68,69.15,0.0,OK
36.09,69.08,146.28,69.15,0.0,OK
25.92,69.08,134.93,69.15,0.0,OK
14.63,69.08,120.75,69.15,0.0,OK
9.73,69.08,109.63,69.15,0.0,OK
9.88,69.08,97.81,69.15,0.0,OK
10.73,69.08,88.33,69.15,0.0,OK
11.13,69.08,83.65,69.15,0.0,OK
8.97,69.08,76.54,69.15,0.0,OK
7.48,69.08,67.56,69.15,0.0,OK
8.26,69.08,63.68,69.15,0.0,OK
4.65,69.08,59.97,69.15,0.0,OK
-0.22,69.08,55.29,69.15,0.0,OK
-4.68,69.08,46.28,69.15,0.0,OK
-9.39,69.08,35.94,69.15,0.0,OK
-14.36,69.08,28.42,69.15,0.0,OK
-18.12,69.08,20.26,69.15,0.0,OK
-25.95,69.08,7.34,69.15,0.0,OK
-35.08,69.08,-3.4,69.15,0.0,OK
-40.76,69.08,-14.67,69.15,0.0,OK
-46.91,69.08,-29.66,69.15,0.0,OK
-53.4,69.08,-41.98,69.15,0.0,OK
-59.35,69.08,-50.46,69.15,0.0,OK
-66.44,69.08,-64.48,69.15,0.0,OK
-73.93,69.08,-77.57,69.15,0.0,OK
-79.08,69.08,-87.75,69.15,0.0,OK
-86.64,69.08,-95.33,69.15,0.0,OK
-89.6,69.08,-104.76,69.15,0.0,OK
-90.92,69.08,-114.23,69.15,0.0,OK
-95.34,69.08,-124.73,69.15,0.0,OK
-98.59,69.08,-129.73,69.15,0.0,OK
-98.41,69.08,-136.25,69.15,0.0,OK
-95.99,69.08,-142.96,69.15,0.0,OK
-94.37,69.08,-149.68,69.15,0.0,OK
-90.88,69.08,-156.07,69.15,0.0,OK
-86.18,69.08,-162.9,69.15,0.0,OK
-81.41,69.08,-168.72,69.15,0.0,OK
-75.97,69.08,-174.48,69.15,0.0,OK
-72.91,69.08,-182.92,69.15,0.0,OK
-71.22,69.08,-191.54,69.15,0.0,OK
-67.41,69.08,-196.27,69.15,0.0,OK
-62.45,69.08,-197.36,69.15,0.0,OK
-62.37,69.08,-203.76,69.15,0.0,OK
-62.61,69.08,-212.91,69.15,0.0,OK
-63.99,69.08,-217.33,69.15,0.0,OK
-66.35,69.08,-221.16,69.15,0.0,OK
-66.63,69.08,-225.73,69.15,0.0,OK
-73.22,69.08,-229.58,69.15,0.0,OK
-78.64,69.08,-235.3,69.15,0.0,OK
-84.78,69.08,-247.43,69.15,0.0,OK
-91.15,69.08,-251.49,69.15,0.0,OK
-97.69,69.08,-252.87,69.15,0.0,OK
-100.62,69.08,-261.24,69.15,0.0,OK
-105.26,69.08,-274.15,69.15,0.0,OK
-107.12,69.08,-277.61,69.15,0.0,OK
-105.99,69.08,-277.36,69.15,0.0,OK
-106.1,69.08,-279.24,69.15,0.0,OK
-107.81,69.08,-284.48,69.15,0.0,OK
-107.2,69.08,-287.01,69.15,0.0,OK
-106.55,69.08,-288.33,69.15,0.0,OK
-107.51,69.08,-288.93,69.15,0.0,OK
-108.81,69.08,-290.32,69.15,0.0,OK
-106.45,69.08,-286.92,69.15,0.0,OK
-102.8,69.08,-284.54,69.15,0.0,OK
-95.1,69.08,-265.09,69.15,0.0,OK
-77.24,69.08,-246.06,69.15,0.0,OK
-52.89,69.08,-221.91,69.15,0.0,OK
-25.99,69.08,-179.46,69.15,0.0,OK
8.95,69.08,-118.95,69.15,0.0,OK
49.77,69.08,-57.65,67.48,0.0,OK
88.05,67.45,11.71,67.48,-10.0,OK
124.43,67.45,89.95,67.48,-10.0,OK
156.89,67.45,163.03,67.48,-10.0,OK
181.36,67.45,228.99,67.48,-10.0,OK
200.17,67.45,295.81,67.48,-10.0,OK
211.87,67.45,359.92,67.48,-10.0,OK
211.5,67.45,407.78,67.48,-10.0,OK
208.17,67.45,440.64,67.48,-10.0,OK
202.76,67.45,468.68,67.48,-10.0,OK
186.55,67.45,488.8,67.48,-10.0,OK
168.44,67.45,501.35,67.48,-10.0,OK
160.79,67.45,509.19,67.48,-10.0,OK
150.49,67.45,513.48,67.48,-10.0,OK
132.96,67.45,512.58,67.48,-10.0,OK
122.61,67.45,510.04,67.48,-10.0,OK
118.82,67.45,509.61,67.48,-10.0,OK
111.71,67.45,508.22,67.48,-10.0,OK
101.0,67.45,506.45,67.48,-10.0,OK
93.78,67.45,499.11,67.48,-10.0,OK
85.2,67.45,490.55,67.48,-10.0,OK
75.27,67.45,482.46,67.48,-10.0,OK
62.59,67.45,470.34,67.48,-10.0,OK
50.41,67.45,455.36,67.48,-10.0,OK
39.37,67.45,436.56,67.48,-10.0,OK
24.65,67.45,414.48,67.48,-10.0,OK
14.96,67.45,396.43,67.48,-10.0,OK
6.96,67.45,381.38,67.48,-10.0,OK
0.62,67.45,363.57,67.48,-10.0,OK
-4.99,67.45,342.66,67.48,-10.0,OK
-7.68,67.45,325.54,67.48,-10.0,OK
-14.18,67.45,311.51,67.48,-10.0,OK
-17.83,67.45,298.58,67.48,-10.0,OK
-18.97,67.45,282.21,67.48,-10.0,OK
-22.38,67.45,264.27,67.48,-10.0,OK
-29.24,67.45,248.73,67.48,-10.0,OK
-34.12,67.45,235.15,67.48,-10.0,OK
-40.51,67.45,218.39,67.48,-10.0,OK
-48.69,67.45,201.43,67.48,-10.0,OK
-55.39,67.45,183.85,67.48,-10.0,OK
-63.8,67.45,165.71,67.48,-10.0,OK
-70.95,67.45,147.06,67.48,-10.0,OK
-76.68,67.45,127.1,67.48,-10.0,OK
-83.0,67.45,105.0,67.48,-10.0,OK
-90.96,67.45,83.02,67.48,-10.0,OK
-96.75,67.45,61.91,67.48,-10.0,OK
-101.72,67.45,44.27,67.48,-10.0,OK
-105.3,67.45,26.39,67.48,-10.0,OK
-109.85,67.45,6.42,67.48,-10.0,OK
-113.69,67.45,-14.1,67.48,-10.0,OK
-117.51,67.45,-31.48,67.48,-10.0,OK
-116.88,67.45,-49.23,67.48,-10.0,OK
-116.0,67.45,-64.41,67.48,-10.0,OK
-117.65,67.45,-78.2,67.48,-10.0,OK
-121.33,67.45,-96.3,67.48,-10.0,OK
-122.45,67.45,-116.41,67.48,-10.0,OK
-123.67,67.45,-130.06,67.48,-10.0,OK
-121.57,67.45,-143.12,67.48,-10.0,OK
-121.52,67.45,-158.58,67.48,-10.0,OK
-125.73,67.45,-172.18,67.48,-10.0,OK
-129.47,67.45,-188.31,67.48,-10.0,OK
-127.94,67.45,-203.61,67.48,-10.0,OK
-127.29,67.45,-215.59,67.48,-10.0,OK
-127.1,67.45,-227.26,67.48,-10.0,OK
-126.2,67.45,-241.18,67.48,-10.0,OK
-126.1,67.45,-252.95,67.48,-10.0,OK
-125.65,67.45,-265.23,67.48,-10.0,OK
-125.7,67.45,-275.41,67.48,-10.0,OK
-128.24,67.45,-282.93,67.48,-10.0,OK
-130.37,67.45,-294.98,67.48,-10.0,OK
-130.35,67.45,-308.15,67.48,-10.0,OK
-131.74,67.45,-318.26,67.48,-10.0,OK
-132.61,67.45,-331.81,67.48,-10.0,OK
-132.21,67.45,-337.72,67.48,-10.0,OK
-133.07,67.45,-344.19,67.48,-10.0,OK
-135.38,67.45,-360.55,67.48,-10.0,OK
-137.16,67.45,-374.44,67.48,-10.0,OK
-136.86,67.45,-374.98,67.48,-10.0,OK
-136.88,67.45,-376.91,67.48,-10.0,OK
-138.0,67.45,-382.18,67.48,-10.0,OK
-139.54,67.45,-387.48,67.48,-10.0,OK
-140.49,67.45,-389.33,67.48,-10.0,OK
-140.4,67.45,-389.67,67.48,-10.0,OK
-139.67,67.45,-392.39,67.48,-10.0,OK
-141.15,67.45,-396.48,67.48,-10.0,OK
-143.7,67.45,-398.37,67.48,-10.0,OK
-143.81,67.45,-399.67,67.48,-10.0,OK
-143.95,67.45,-399.84,67.48,-10.0,OK
-143.53,67.45,-400.0,67.48,-10.0,OK
-140.53,67.45,-397.24,67.48,-10.0,OK
-133.87,67.45,-392.77,67.48,-10.0,OK
-123.87,67.45,-379.0,67.48,-10.0,OK
-105.09,67.45,-362.33,67.48,-10.0,OK
-78.73,67.45,-333.39,67.48,-10.0,OK
-47.84,67.45,-290.54,67.48,-10.0,OK
-10.15,67.45,-236.88,67.48,-10.0,OK
30.23,66.29,-177.73,66.19,0.0,OK
71.53,66.29,-107.11,66.19,0.0,OK
117.17,66.29,-31.65,66.19,0.0,OK
152.18,66.29,39.23,66.19,0.0,OK
174.25,66.29,111.99,66.19,0.0,OK
193.26,66.29,182.2,66.19,0.0,OK
205.92,66.29,245.48,66.19,0.0,OK
207.42,66.29,294.99,66.19,0.0,OK
204.78,66.29,337.33,66.19,0.0,OK
190.62,66.29,368.65,66.19,0.0,OK
174.01,66.29,392.68,66.19,0.0,OK
162.24,66.29,409.25,66.19,0.0,OK
153.05,66.29,419.12,66.19,0.0,OK
140.42,66.29,421.39,66.19,0.0,OK
131.26,66.29,421.59,66.19,0.0,OK
125.52,66.29,420.77,66.19,0.0,OK
124.92,66.29,419.01,66.19,0.0,OK
124.42,66.29,416.04,66.19,0.0,OK
123.26,66.29,411.89,66.19,0.0,OK
119.49,66.29,405.48,66.19,0.0,OK
117.05,66.29,397.19,66.19,0.0,OK
110.51,66.29,388.28,66.19,0.0,OK
106.63,66.29,373.67,66.19,0.0,OK
96.3,66.29,359.05,66.19,0.0,OK
84.7,66.29,348.42,66.19,0.0,OK
71.76,66.29,333.72,66.19,0.0,OK
60.19,66.29,316.75,66.19,0.0,OK
49.55,66.29,301.67,66.19,0.0,OK
43.69,66.29,286.89,66.19,0.0,OK
36.53,66.29,268.69,66.19,0.0,OK
31.48,66.29,255.76,66.19,0.0,OK
30.07,66.29,244.27,66.19,0.0,OK
28.02,66.29,232.2,66.19,0.0,OK
25.97,66.29,217.86,66.19,0.0,OK
25.82,66.29,205.83,66.19,0.0,OK
24.32,66.29,193.12,66.19,0.0,OK
18.72,66.29,177.71,66.19,0.0,OK
16.65,66.29,162.66,66.19,0.0,OK
15.2,66.29,147.63,66.19,0.0,OK
8.53,66.29,128.11,66.19,0.0,OK
-1.45,66.29,105.2,66.19,0.0,OK
-5.5,66.29,88.54,66.19,0.0,OK
-12.39,66.29,74.0,66.19,0.0,OK
-21.19,66.29,56.16,66.19,0.0,OK
-27.35,66.29,36.19,66.19,0.0,OK
-33.42,66.29,21.23,66.19,0.0,OK
-40.03,66.29,7.63,66.19,0.0,OK
-44.73,66.29,-6.69,66.19,0.0,OK
-50.82,66.29,-26.92,66.19,0.0,OK
-57.2,66.29,-45.14,66.19,0.0,OK
-61.31,66.29,-60.74,66.19,0.0,OK
-65.4,66.29,-73.97,66.19,0.0,OK
-70.76,66.29,-90.93,66.19,0.0,OK
-74.84,66.29,-107.66,66.19,0.0,OK
-77.05,66.29,-121.3,66.19,0.0,OK
-81.63,66.29,-133.82,66.19,0.0,OK
-85.14,66.29,-144.28,66.19,0.0,OK
-87.74,66.29,-156.18,66.19,0.0,OK
-91.82,66.29,-168.98,66.19,0.0,OK
-94.01,66.29,-179.67,66.19,0.0,OK
-95.4,66.29,-189.84,66.19,0.0,OK
-96.53,66.29,-201.75,66.19,0.0,OK
-99.17,66.29,-213.41,66.19,0.0,OK
-100.66,66.29,-221.21,66.19,0.0,OK
-100.79,66.29,-233.72,66.19,0.0,OK
-98.71,66.29,-245.24,66.19,0.0,OK
-96.39,66.29,-252.63,66.19,0.0,OK
-94.85,66.29,-257.96,66.19,0.0,OK
-92.16,66.29,-269.15,66.19,0.0,OK
-90.23,66.29,-279.35,66.19,0.0,OK
-86.08,66.29,-286.26,66.19,0.0,OK
-81.83,66.29,-295.97,66.19,0.0,OK
-76.63,66.29,-305.12,66.19,0.0,OK
-77.99,66.29,-312.63,66.19,0.0,OK
-81.68,66.29,-325.17,66.19,0.0,OK
-81.74,66.29,-336.56,66.19,0.0,OK
-81.77,66.29,-342.59,66.19,0.0,OK
-85.26,66.29,-347.69,66.19,0.0,OK
-88.97,66.29,-353.46,66.19,0.0,OK
-91.65,66.29,-359.31,66.19,0.0,OK
-93.35,66.29,-364.35,66.19,0.0,OK
-94.11,66.29,-367.42,66.19,0.0,OK
-96.4,66.29,-369.71,66.19,0.0,OK
-99.44,66.29,-373.51,66.19,0.0,OK
-99.88,66.29,-375.53,66.19,0.0,OK
-99.73,66.29,-376.55,66.19,0.0,OK
-100.42,66.29,-376.98,66.19,0.0,OK
-100.86,66.29,-377.69,66.19,0.0,OK
-100.08,66.29,-375.71,66.19,0.0,OK
-97.52,66.29,-374.6,66.19,0.0,OK
-91.91,66.29,-369.0,66.19,0.0,OK
-83.01,66.29,-355.53,66.19,0.0,OK
-67.82,66.29,-338.61,66.19,0.0,OK
-48.72,66.29,-316.95,66.19,0.0,OK
-23.45,66.29,-280.07,66.19,0.0,OK
12.48,66.29,-232.09,66.19,0.0,OK
53.71,66.29,-174.49,66.19,0.0,OK
95.68,65.33,-107.76,65.23,0.0,OK
133.71,65.33,-34.38,65.23,0.0,OK
166.83,65.33,36.73,65.23,0.0,OK
197.87,65.33,106.24,65.23,0.0,OK
223.1,65.33,175.39,65.23,0.0,OK
235.9,65.33,236.72,65.23,0.0,OK
240.92,65.33,286.85,65.23,0.0,OK
240.64,65.33,329.3,65.23,0.0,OK
234.46,65.33,365.7,65.23,0.0,OK
229.0,65.33,389.82,65.23,0.0,OK
220.31,65.33,405.74,65.23,0.0,OK
205.63,65.33,417.03,65.23,0.0,OK
188.75,65.33,423.47,65.23,0.0,OK
178.34,65.33,424.9,65.23,0.0,OK
167.45,65.33,424.31,65.23,0.0,OK
156.18,65.33,423.82,65.23,0.0,OK
140.89,65.33,420.18,65.23,0.0,OK
129.05,65.33,415.53,65.23,0.0,OK
117.18,65.33,412.49,65.23,0.0,OK
107.75,65.33,405.59,65.23,0.0,OK
97.48,65.33,398.01,65.23,0.0,OK
87.84,65.33,389.11,65.23,0.0,OK
74.26,65.33,374.94,65.23,0.0,OK
68.38,65.33,360.21,65.23,0.0,OK
61.14,65.33,350.72,65.23,0.0,OK
52.64,65.33,335.54,65.23,0.0,OK
46.21,65.33,319.66,65.23,0.0,OK
43.06,65.33,309.52,65.23,0.0,OK
38.56,65.33,302.46,65.23,0.0,OK
37.89,65.33,291.28,65.23,0.0,OK
37.33,65.33,280.06,65.23,0.0,OK
37.73,65.33,271.23,65.23,0.0,OK
37.67,65.33,256.25,65.23,0.0,OK
39.08,65.33,243.28,65.23,0.0,OK
37.14,65.33,231.23,65.23,0.0,OK
34.3,65.33,219.96,65.23,0.0,OK
29.47,65.33,203.14,65.23,0.0,OK
23.19,65.33,191.91,65.23,0.0,OK
16.28,65.33,176.69,65.23,0.0,OK
11.64,65.33,162.46,65.23,0.0,OK
7.34,65.33,142.5,65.23,0.0,OK
-0.63,65.33,124.36,65.23,0.0,OK
-8.99,65.33,106.15,65.23,0.0,OK
-14.25,65.33,86.21,65.23,0.0,OK
-16.94,65.33,67.25,65.23,0.0,OK
-23.24,65.33,50.01,65.23,0.0,OK
-28.67,65.33,32.12,65.23,0.0,OK
-31.64,65.33,11.04,65.23,0.0,OK
-32.54,65.33,-5.44,65.23,0.0,OK
-34.79,65.33,-20.99,65.23,0.0,OK
-35.92,65.33,-35.18,65.23,0.0,OK
-36.8,65.33,-50.43,65.23,0.0,OK
-39.18,65.33,-62.66,65.23,0.0,OK
-43.52,65.33,-74.34,65.23,0.0,OK
-44.76,65.33,-87.6,65.23,0.0,OK
-44.92,65.33,-98.7,65.23,0.0,OK
-48.14,65.33,-111.48,65.23,0.0,OK
-52.66,65.33,-128.26,65.23,0.0,OK
-54.03,65.33,-139.84,65.23,0.0,OK
-57.09,65.33,-146.94,65.23,0.0,OK
-60.25,65.33,-156.99,65.23,0.0,OK
-63.93,65.33,-171.37,65.23,0.0,OK
-67.68,65.33,-181.42,65.23,0.0,OK
-70.94,65.33,-187.13,65.23,0.0,OK
-70.98,65.33,-194.15,65.23,0.0,OK
-70.64,65.33,-203.8,65.23,0.0,OK
-70.17,65.33,-214.29,65.23,0.0,OK
-70.2,65.33,-222.26,65.23,0.0,OK
-70.69,65.33,-231.91,65.23,0.0,OK
-70.67,65.33,-237.85,65.23,0.0,OK
-69.72,65.33,-245.85,65.23,0.0,OK
-71.24,65.33,-255.82,65.23,0.0,OK
-75.06,65.33,-264.6,65.23,0.0,OK
-76.04,65.33,-267.81,65.23,0.0,OK
-75.85,65.33,-273.2,65.23,0.0,OK
-80.34,65.33,-281.73,65.23,0.0,OK
-88.76,65.33,-290.93,65.23,0.0,OK
-91.01,65.33,-295.45,65.23,0.0,OK
-91.42,65.33,-299.31,65.23,0.0,OK
-95.77,65.33,-301.93,65.23,0.0,OK
-102.32,65.33,-306.88,65.23,0.0,OK
-104.04,65.33,-311.8,65.23,0.0,OK
-103.43,65.33,-317.68,65.23,0.0,OK
-102.47,65.33,-318.63,65.23,0.0,OK
-99.6,65.33,-325.04,65.23,0.0,OK
-99.91,65.33,-325.16,65.23,0.0,OK
-98.94,65.33,-327.33,65.23,0.0,OK
-95.06,65.33,-332.28,65.23,0.0,OK
-88.28,65.33,-341.17,65.23,0.0,OK
-82.05,65.33,-334.52,65.23,0.0,OK
-69.65,65.33,-327.03,65.23,0.0,OK
-57.59,65.33,-313.84,65.23,0.0,OK
-43.19,65.33,-294.71,65.23,0.0,OK
-17.24,65.33,-262.23,65.23,0.0,OK
15.46,65.33,-224.23,65.23,0.0,OK
48.7,65.33,-175.97,65.23,0.0,OK
81.24,64.64,-119.49,64.82,0.0,OK
119.31,64.64,-54.23,64.82,0.0,OK
152.97,64.64,21.02,64.82,0.0,OK
183.44,64.64,92.02,64.82,0.0,OK
204.44,64.64,157.33,64.82,0.0,OK
217.84,64.64,221.99,64.82,0.0,OK
221.46,64.64,280.59,64.82,0.0,OK
220.27,64.64,328.7,64.82,0.0,OK
216.88,64.64,368.27,64.82,0.0,OK
207.4,64.64,396.84,64.82,0.0,OK
191.9,64.64,415.83,64.82,0.0,OK
174.92,64.64,431.27,64.82,0.0,OK
160.09,64.64,439.55,64.82,0.0,OK
143.4,64.64,440.7,64.82,0.0,OK
128.08,64.64,440.62,64.82,0.0,OK
112.6,64.64,440.05,64.82,0.0,OK
100.27,64.64,434.88,64.82,0.0,OK
93.29,64.64,427.22,64.82,0.0,OK
87.3,64.64,425.43,64.82,0.0,OK
80.75,64.64,419.95,64.82,0.0,OK
73.81,64.64,407.53,64.82,0.0,OK
66.39,64.64,394.79,64.82,0.0,OK
62.74,64.64,382.61,64.82,0.0,OK
59.21,64.64,372.28,64.82,0.0,OK
53.73,64.64,358.4,64.82,0.0,OK
48.98,64.64,342.06,64.82,0.0,OK
48.44,64.64,325.5,64.82,0.0,OK
46.72,64.64,314.73,64.82,0.0,OK
47.55,64.64,303.65,64.82,0.0,OK
45.87,64.64,291.08,64.82,0.0,OK
44.5,64.64,281.27,64.82,0.0,OK
44.09,64.64,269.65,64.82,0.0,OK
44.66,64.64,259.36,64.82,0.0,OK
40.44,64.64,249.85,64.82,0.0,OK
40.94,64.64,241.96,64.82,0.0,OK
39.61,64.64,226.59,64.82,0.0,OK
31.96,64.64,211.62,64.82,0.0,OK
23.35,64.64,200.7,64.82,0.0,OK
20.6,64.64,188.67,64.82,0.0,OK
13.21,64.64,167.79,64.82,0.0,OK
2.98,64.64,151.1,64.82,0.0,OK
-6.21,64.64,137.36,64.82,0.0,OK
-15.38,64.64,115.95,64.82,0.0,OK
-19.24,64.64,95.35,64.82,0.0,OK
