timestamp,sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,delta,median_delta,iqr_delta,valid_ratio,status
22:26.6,-256.7,81.87,-79.04,81.97,-44,11,86,1,OK
22:26.6,-266.09,81.87,-104.89,81.97,-44,11,86,1,OK
22:26.6,-266.58,81.87,-121.92,81.97,-44,11,86,1,OK
22:26.6,-263.81,81.87,-132.15,81.97,-44,11,86,1,OK
22:26.6,-253.86,81.87,-138.81,81.97,-44,11,86,1,OK
22:26.7,-240.31,81.87,-135.67,81.97,-44,11,86,1,OK
22:26.7,-226.59,81.87,-126.38,81.97,-44,11,86,1,OK
22:26.7,-214.56,81.87,-113.46,81.97,-44,11,86,1,OK
22:26.7,-200.28,81.87,-97.63,81.97,-44,11,86,1,OK
22:26.7,-192.13,81.87,-80.01,81.97,-44,11,86,1,OK
22:26.7,-185.51,81.87,-66.54,81.97,-44,11,86,1,OK
22:26.7,-186.43,81.87,-55.46,81.97,-44,11,86,1,OK
22:26.7,-189.36,81.87,-48.95,81.97,-44,11,86,1,OK
22:26.7,-197.43,81.87,-47.53,81.97,-44,11,86,1,OK
22:26.8,-207.56,81.87,-50.15,81.97,-44,11,86,1,OK
22:26.8,-222.96,81.87,-56.7,81.97,-44,11,86,1,OK
22:26.8,-240.64,81.87,-68.21,81.97,-44,11,86,1,OK
22:26.8,-257.66,81.87,-81.13,81.97,-44,11,86,1,OK
22:26.8,-274.45,81.87,-93.23,81.97,-44,11,86,1,OK
22:26.8,-289.65,81.87,-105.28,81.97,-44,11,86,1,OK
22:26.8,-300.29,81.87,-114.34,81.97,-44,11,86,1,OK
22:26.8,-305.88,81.87,-120.9,81.97,-44,11,86,1,OK
22:26.8,-310.85,81.87,-126.04,81.97,-44,11,86,1,OK
22:26.9,-313.93,81.87,-129.33,81.97,-44,11,86,1,OK
22:26.9,-313.28,81.87,-131.83,81.97,-44,11,86,1,OK
22:26.9,-312.02,81.87,-131.34,81.97,-44,11,86,1,OK
22:26.9,-309.62,81.87,-130.83,81.97,-44,11,86,1,OK
22:26.9,-306.21,81.87,-126.17,81.97,-44,11,86,1,OK
22:26.9,-299.21,81.87,-121.99,81.97,-44,11,86,1,OK
22:26.9,-292.47,81.87,-115.47,81.97,-44,11,86,1,OK
22:26.9,-283.34,81.87,-107.83,81.97,-44,11,86,1,OK
22:26.9,-272.09,81.87,-94.25,81.97,-44,11,86,1,OK
22:27.0,-259.67,81.87,-81.49,81.97,-44,11,86,1,OK
22:27.0,-247.54,81.87,-62.9,81.97,-44,11,86,1,OK
22:27.0,-235.05,81.87,-38.24,81.97,-44,11,86,1,OK
22:27.0,-221.38,81.87,-6.93,81.97,-44,11,86,1,OK
22:27.0,-206.58,81.87,25.59,81.97,-44,11,86,1,OK
22:27.0,-186.96,81.87,63.43,82.91,-44,11,86,1,OK
22:27.0,-158.11,81.87,95.57,82.91,-44,11,86,1,OK
22:27.0,-115.05,81.87,120.82,82.91,-44,11,86,1,OK
22:27.0,-53.7,81.06,138.79,82.91,-33,11,86,1,OK
22:27.1,30.74,81.06,153.86,82.91,-33,11,86,1,OK
22:27.1,133.61,81.06,166.34,82.91,-33,11,86,1,OK
22:27.1,256.57,81.06,188.14,82.91,-33,11,86,1,OK
22:27.1,387.16,81.06,222.14,82.91,-33,11,86,1,OK
22:27.1,518.48,81.06,266.58,82.91,-33,11,86,1,OK
22:27.1,638.47,81.06,322.26,82.91,-33,11,86,1,OK
22:27.1,743.85,81.06,383.84,82.91,-33,11,86,1,OK
22:27.1,824.05,81.06,445.42,82.91,-33,11,86,1,OK
22:27.1,874.98,81.06,499.05,82.91,-33,11,86,1,OK
22:27.2,897.89,81.06,542.08,82.91,-33,11,86,1,OK
22:27.2,895.37,81.06,569.04,82.91,-33,11,86,1,OK
22:27.2,865.91,81.06,578.82,82.91,-33,11,86,1,OK
22:27.2,812.83,81.06,569.81,82.91,-33,11,86,1,OK
22:27.2,744.7,81.06,546.85,82.91,-33,11,86,1,OK
22:27.2,662.35,81.06,509.33,82.91,-33,11,86,1,OK
22:27.2,574.41,81.06,461.23,82.91,-33,11,86,1,OK
22:27.2,481.7,81.06,404.89,82.91,-33,11,86,1,OK
22:27.2,385.66,81.06,346.2,82.91,-33,11,86,1,OK
22:27.3,292.17,81.06,284.61,82.91,-33,11,86,1,OK
22:27.3,202.17,81.06,222.98,82.91,-33,11,86,1,OK
22:27.3,111.02,81.06,162.9,82.91,-33,11,86,1,OK
22:27.3,28.48,81.06,107.22,82.91,-33,11,86,1,OK
22:27.3,-44.14,81.06,52.99,82.91,-33,11,86,1,OK
22:27.3,-108.59,81.06,0.47,82.91,-33,11,86,1,OK
22:27.3,-161.11,81.06,-45.74,82.91,-33,11,86,1,OK
22:27.3,-200.43,81.06,-86.86,82.91,-33,11,86,1,OK
22:27.3,-229.15,81.06,-122.74,82.91,-33,11,86,1,OK
22:27.4,-245.78,81.06,-150.45,82.91,-33,11,86,1,OK
22:27.4,-251.12,81.06,-170.65,82.91,-33,11,86,1,OK
22:27.4,-251.89,81.06,-182.23,82.91,-33,11,86,1,OK
22:27.4,-244.77,81.06,-190.56,82.91,-33,11,86,1,OK
22:27.4,-236.12,81.06,-191.93,82.91,-33,11,86,1,OK
22:27.4,-226.61,81.06,-189.84,82.91,-33,11,86,1,OK
22:27.4,-218.44,81.06,-183.67,82.91,-33,11,86,1,OK
22:27.4,-209.74,81.06,-180.56,82.91,-33,11,86,1,OK
22:27.4,-205.2,81.06,-175.76,82.91,-33,11,86,1,OK
22:27.5,-200.53,81.06,-172.51,82.91,-33,11,86,1,OK
22:27.5,-200.57,81.06,-173.43,82.91,-33,11,86,1,OK
22:27.5,-205.3,81.06,-174.96,82.91,-33,11,86,1,OK
22:27.5,-212.8,81.06,-180.61,82.91,-33,11,86,1,OK
22:27.5,-223.65,81.06,-184.32,82.91,-33,11,86,1,OK
22:27.5,-237.98,81.06,-193.68,82.91,-33,11,86,1,OK
22:27.5,-253.43,81.06,-203.33,82.91,-33,11,86,1,OK
22:27.5,-266.55,81.06,-214.67,82.91,-33,11,86,1,OK
22:27.5,-280.93,81.06,-221.8,82.91,-33,11,86,1,OK
22:27.6,-294.57,81.06,-231.95,82.91,-33,11,86,1,OK
22:27.6,-307.57,81.06,-236.23,82.91,-33,11,86,1,OK
22:27.6,-317.8,81.06,-238.8,82.91,-33,11,86,1,OK
22:27.6,-327,81.06,-236.03,82.91,-33,11,86,1,OK
22:27.6,-331.77,81.06,-231.81,82.91,-33,11,86,1,OK
22:27.6,-333.6,81.06,-223.99,82.91,-33,11,86,1,OK
22:27.6,-332.26,81.06,-213.35,82.91,-33,11,86,1,OK
22:27.6,-329.42,81.06,-201.14,82.91,-33,11,86,1,OK
22:27.6,-323.52,81.06,-189.43,82.91,-33,11,86,1,OK
22:27.7,-319.04,81.06,-177.66,82.91,-33,11,86,1,OK
22:27.7,-312.1,81.06,-167.32,82.91,-33,11,86,1,OK
22:27.7,-304.31,81.06,-159.58,82.91,-33,11,86,1,OK
22:27.7,-297.44,81.06,-150.55,82.91,-33,11,86,1,OK
22:27.7,-289.39,81.06,-143.58,82.91,-33,11,86,1,OK
22:27.7,-280.56,81.06,-134.43,82.91,-33,11,86,1,OK
22:27.7,-271.55,81.06,-125.62,82.91,-33,11,86,1,OK
22:27.7,-262.58,81.06,-116.14,82.91,-33,11,86,1,OK
22:27.7,-251.67,81.06,-103.26,82.91,-33,11,86,1,OK
22:27.8,-241.52,81.06,-91.31,82.91,-33,11,86,1,OK
22:27.8,-227.47,81.06,-80.69,82.91,-33,11,86,1,OK
22:27.8,-208.63,81.06,-69.67,82.91,-33,11,86,1,OK
22:27.8,-181.14,81.06,-59.58,82.91,-33,11,86,1,OK
22:27.8,-139.74,81.06,-56.82,82.91,-33,11,86,1,OK
22:27.8,-76.15,81.06,-53.96,82.91,-33,11,86,1,OK
22:27.8,9.82,79.86,-45.08,82.91,-33,11,86,1,OK
22:27.8,120.11,79.86,-29.39,82.91,-33,11,86,1,OK
22:27.8,249.86,79.86,-2.58,82.91,-33,11,86,1,OK
22:27.8,390.7,79.86,42.4,82.91,-33,11,86,1,OK
22:27.9,532.44,79.86,102.97,82.91,-33,11,86,1,OK
22:27.9,664.96,79.86,174.01,82.91,-33,11,86,1,OK
22:27.9,777.14,79.86,248.45,79.13,66,11,87,1,OK
22:27.9,865.4,79.86,324.05,79.13,66,11,87,1,OK
22:27.9,925.16,79.86,391.08,79.13,66,11,87,1,OK
22:27.9,954.14,79.86,442.8,79.13,66,11,87,1,OK
22:27.9,956.5,79.86,479.9,79.13,66,11,87,1,OK
22:27.9,934.52,79.86,500.47,79.13,66,11,87,1,OK
22:27.9,889.09,79.86,503.37,79.13,66,11,87,1,OK
22:28.0,824.64,79.86,489.23,79.13,66,11,87,1,OK
22:28.0,745.1,79.86,462.67,79.13,66,11,87,1,OK
22:28.0,652.97,79.86,421.81,79.13,66,11,87,1,OK
22:28.0,552.82,79.86,373.74,79.13,66,11,87,1,OK
22:28.0,450.58,79.86,316.97,79.13,66,11,87,1,OK
22:28.0,348.04,79.86,256.8,79.13,66,11,87,1,OK
22:28.0,248,79.86,197.86,79.13,66,11,87,1,OK
22:28.0,153.07,79.86,137.26,79.13,66,11,87,1,OK
22:28.0,65.02,79.86,79.17,79.13,66,11,87,1,OK
22:28.1,-17.8,79.86,25.91,79.13,66,11,87,1,OK
22:28.1,-90.6,79.86,-23.69,79.13,66,11,87,1,OK
22:28.1,-151.55,79.86,-67.16,79.13,66,11,87,1,OK
22:28.1,-201.67,79.86,-103.85,79.13,66,11,87,1,OK
22:28.1,-239.1,79.86,-134.2,79.13,66,11,87,1,OK
22:28.1,-263.09,79.86,-157.18,79.13,66,11,87,1,OK
22:28.1,-275.16,79.86,-172.3,79.13,66,11,87,1,OK
22:28.1,-278.71,79.86,-185.93,79.13,66,11,87,1,OK
22:28.1,-276.7,79.86,-189.89,79.13,66,11,87,1,OK
22:28.2,-269.66,79.86,-187.98,79.13,66,11,87,1,OK
22:28.2,-259.49,79.86,-183.57,79.13,66,11,87,1,OK
22:28.2,-249.4,79.86,-176.88,79.13,66,11,87,1,OK
22:28.2,-241.18,79.86,-166.82,79.13,66,11,87,1,OK
22:28.2,-232.87,79.86,-159.17,79.13,66,11,87,1,OK
22:28.2,-230.05,79.86,-155.7,79.13,66,11,87,1,OK
22:28.2,-230.55,79.86,-154.4,79.13,66,11,87,1,OK
22:28.2,-235.12,79.86,-157.29,79.13,66,11,87,1,OK
22:28.2,-243.45,79.86,-162.45,79.13,66,11,87,1,OK
22:28.3,-254.61,79.86,-171.26,79.13,66,11,87,1,OK
22:28.3,-267.7,79.86,-179.52,79.13,66,11,87,1,OK
22:28.3,-283.35,79.86,-189.99,79.13,66,11,87,1,OK
22:28.3,-298.36,79.86,-199.5,79.13,66,11,87,1,OK
22:28.3,-312.66,79.86,-210.66,79.13,66,11,87,1,OK
22:28.3,-328.13,79.86,-218.72,79.13,66,11,87,1,OK
22:28.3,-342.24,79.86,-228.14,79.13,66,11,87,1,OK
22:28.3,-352.49,79.86,-234.75,79.13,66,11,87,1,OK
22:28.3,-359.93,79.86,-238.35,79.13,66,11,87,1,OK
22:28.4,-365.65,79.86,-238.86,79.13,66,11,87,1,OK
22:28.4,-366.97,79.86,-238.81,79.13,66,11,87,1,OK
22:28.4,-365.88,79.86,-232,79.13,66,11,87,1,OK
22:28.4,-362.98,79.86,-224.46,79.13,66,11,87,1,OK
22:28.4,-359.53,79.86,-214.1,79.13,66,11,87,1,OK
22:28.4,-354.32,79.86,-201.51,79.13,66,11,87,1,OK
22:28.4,-348.74,79.86,-187.89,79.13,66,11,87,1,OK
22:28.4,-342.86,79.86,-176.75,79.13,66,11,87,1,OK
22:28.4,-337.41,79.86,-166.18,79.13,66,11,87,1,OK
22:28.5,-329.71,79.86,-156.94,79.13,66,11,87,1,OK
22:28.5,-321.02,79.86,-146.06,79.13,66,11,87,1,OK
22:28.5,-310.8,79.86,-137.45,79.13,66,11,87,1,OK
22:28.5,-297.94,79.86,-126.45,79.13,66,11,87,1,OK
22:28.5,-285.99,79.86,-112.97,79.13,66,11,87,1,OK
22:28.5,-276.65,79.86,-98.49,79.13,66,11,87,1,OK
22:28.5,-264.69,79.86,-85.89,79.13,66,11,87,1,OK
22:28.5,-249.43,79.86,-73.11,79.13,66,11,87,1,OK
22:28.5,-227.84,79.86,-66.02,79.13,66,11,87,1,OK
22:28.6,-192.95,79.86,-65.23,79.13,66,11,87,1,OK
22:28.6,-138.42,79.86,-64.45,79.13,66,11,87,1,OK
22:28.6,-63.47,79.86,-64.33,79.13,66,11,87,1,OK
22:28.6,34.62,79.86,-54.6,79.13,66,11,87,1,OK
22:28.6,154.09,79.86,-36.42,79.13,66,11,87,1,OK
22:28.6,289.18,79.86,0.58,79.13,66,11,87,1,OK
22:28.6,427.65,79.86,50.92,79.13,66,11,87,1,OK
22:28.6,558.48,79.86,115.6,79.13,66,11,87,1,OK
22:28.6,675.31,79.86,184.08,77.62,66,11,87,1,OK
22:28.7,766.99,79.86,262.12,77.62,66,11,87,1,OK
22:28.7,830.54,79.86,331.88,77.62,66,11,87,1,OK
22:28.7,865.99,79.86,389.12,77.62,66,11,87,1,OK
22:28.7,874.33,79.86,433.41,77.62,66,11,87,1,OK
22:28.7,854.89,79.86,461.71,77.62,66,11,87,1,OK
22:28.7,812.3,79.86,469.12,77.62,66,11,87,1,OK
22:28.7,750.09,79.86,465.31,77.62,66,11,87,1,OK
22:28.7,672.71,79.86,448.6,77.62,66,11,87,1,OK
22:28.7,583.74,79.86,419.76,77.62,66,11,87,1,OK
22:28.8,487.62,79.86,382.12,77.62,66,11,87,1,OK
22:28.8,391.62,79.86,340.66,77.62,66,11,87,1,OK
22:28.8,293.93,79.86,290.94,77.62,66,11,87,1,OK
22:28.8,199.33,79.86,237.99,77.62,66,11,87,1,OK
22:28.8,106.82,79.86,183.33,77.62,66,11,87,1,OK
22:28.8,18.38,79.86,126.67,77.62,66,11,87,1,OK
22:28.8,-64.24,79.86,59.17,77.62,66,11,87,1,OK
22:28.8,-139.91,79.86,-18.96,77.62,66,11,87,1,OK
22:28.8,-208.64,79.86,-118.88,77.62,66,11,87,1,OK
22:28.9,-271.14,79.86,-257.45,77.62,66,11,87,1,OK
22:28.9,-328.4,79.86,-440.01,77.62,66,11,87,1,OK
22:28.9,-382.53,79.86,-656.13,77.62,66,11,87,1,OK
22:28.9,-434.62,79.86,-889.99,77.62,66,11,87,1,OK
22:28.9,-492.83,79.86,-1119.49,77.62,66,11,87,1,OK
22:28.9,-554.49,79.86,-1315.31,77.62,66,11,87,1,OK
22:28.9,-618.71,79.86,-1455.54,77.62,66,11,87,1,OK
22:28.9,-685.84,79.86,-1520.37,77.62,66,11,87,1,OK
22:28.9,-745.28,79.86,-1521.71,77.62,66,11,87,1,OK
22:28.9,-787.77,79.86,-1471.16,77.62,66,11,87,1,OK
22:29.0,-809,79.86,-1382.16,77.62,66,11,87,1,OK
22:29.0,-806.85,79.86,-1269.55,77.62,66,11,87,1,OK
22:29.0,-780.94,79.86,-1157.33,77.62,66,11,87,1,OK
22:29.0,-740.04,79.86,-1045.93,77.62,66,11,87,1,OK
22:29.0,-685.7,79.86,-935.54,77.62,66,11,87,1,OK
22:29.0,-623.92,79.86,-826.28,94.76,66,11,87,1,OK
22:29.0,-557.75,79.86,-718.32,94.76,66,11,87,1,OK
22:29.0,-491.62,79.86,-612.33,94.76,66,11,87,1,OK
22:29.0,-429.76,90.08,-509.06,94.76,-33,11,87,1,OK
22:29.1,-376.42,90.08,-409.93,94.76,-33,11,87,1,OK
22:29.1,-327.51,90.08,-317.37,94.76,-33,11,87,1,OK
22:29.1,-281.29,90.08,-234.24,94.76,-33,11,87,1,OK
22:29.1,-237.72,90.08,-163.04,94.76,-33,11,87,1,OK
22:29.1,-190.72,90.08,-105.56,94.76,-33,11,87,1,OK
22:29.1,-135.51,90.08,-62.5,94.76,-33,11,87,1,OK
22:29.1,-75.06,90.08,-33.03,94.76,-33,11,87,1,OK
22:29.1,-13.12,90.08,-15.09,94.76,-33,11,87,1,OK
22:29.1,55.26,90.08,-5.42,94.76,-33,11,87,1,OK
22:29.2,130.17,90.08,-1.19,94.76,-33,11,87,1,OK
22:29.2,210.67,90.08,0,94.76,-33,11,87,1,OK
22:29.2,299,90.08,0,94.76,-33,11,87,1,OK
22:29.2,398.8,90.08,0,94.76,-33,11,87,1,OK
22:29.2,515.7,90.08,0,94.76,-33,11,87,1,OK
22:29.2,647.05,90.08,0,94.76,-33,11,87,1,OK
22:29.2,789.51,90.08,0,94.76,-33,11,87,1,OK
22:29.2,938.67,90.08,0,94.76,-33,11,87,1,OK
22:29.2,1081.45,90.08,0,94.76,-33,11,87,1,OK
22:29.3,1195.15,90.08,0,94.76,-33,11,87,1,OK
22:29.3,1271.92,90.08,0,94.76,-33,11,87,1,OK
22:29.3,1304.53,90.08,0,94.76,-33,11,87,1,OK
22:29.3,1290.39,90.08,0,94.76,-33,11,87,1,OK
22:29.3,1234.27,90.08,0,94.76,-33,11,87,1,OK
22:29.3,1151.84,90.08,0,94.76,-33,11,87,1,OK
22:29.3,1054.4,90.08,0,94.76,-33,11,87,1,OK
22:29.3,950.2,90.08,0,94.76,-33,11,87,1,OK
22:29.3,849.89,90.08,0,94.76,-33,11,87,1,OK
22:29.4,764.42,90.08,0,94.76,-33,11,87,1,OK
22:29.4,690.24,90.08,0,94.76,-33,11,87,1,OK
22:29.4,630.3,90.08,0,94.76,-33,11,87,1,OK
22:29.4,585.47,90.08,0,94.76,-33,11,87,1,OK
22:29.4,547.95,90.08,0,94.76,-33,11,87,1,OK
22:29.4,516.24,90.08,0,94.76,-33,11,87,1,OK
22:29.4,490.96,90.08,0,94.76,-33,11,87,1,OK
22:29.4,468.66,90.08,0,94.76,-33,11,87,1,OK
22:29.4,448.64,90.08,0,94.76,-33,11,87,1,OK
22:29.5,433.52,90.08,0,94.76,-33,11,87,1,OK
22:29.5,419.29,90.08,0,94.76,-33,11,87,1,OK
22:29.5,405.35,90.08,0,94.76,-33,11,87,1,OK
22:29.5,391.97,90.08,0,94.76,-33,11,87,1,OK
22:29.5,374.92,90.08,0,94.76,-33,11,87,1,OK
22:29.5,357.48,90.08,0,94.76,-33,11,87,1,OK
22:29.5,334.64,90.08,0,94.76,-33,11,87,1,OK
22:29.5,305.89,90.08,0,94.76,-33,11,87,1,OK
22:29.5,270.07,90.08,0,94.76,-33,11,87,1,OK
22:29.6,228.13,90.08,0,94.76,-33,11,87,1,OK
22:29.6,176.73,90.08,0,94.76,-33,11,87,1,OK
22:29.6,117.85,90.08,0,94.76,-33,11,87,1,OK
22:29.6,54.95,90.08,0,94.76,-33,11,87,1,OK
22:29.6,-10.21,90.08,0,94.76,-33,11,87,1,OK
22:29.6,-74.73,90.08,0,94.76,-33,11,87,1,OK
22:29.6,-136.42,90.08,0,94.76,-33,11,87,1,OK
22:29.6,-192.73,90.08,0,94.76,-33,11,87,1,OK
22:29.6,-240.88,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-281.51,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-315.72,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-342.78,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-365.09,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-384.76,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-402.03,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-415.95,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-430.32,90.08,0,94.76,-33,11,87,1,OK
22:29.7,-442.08,90.08,0,94.76,-33,11,87,1,OK
22:29.8,-452.31,90.08,0,94.76,-33,11,87,1,OK
22:29.8,-459.24,90.08,0,94.76,-33,11,87,1,OK
22:29.8,-464.58,90.08,2.09,94.76,-33,11,87,1,OK
22:29.8,-466.94,90.08,12.81,94.76,-33,11,87,1,OK
22:29.8,-466.7,90.08,31.51,94.76,-33,11,87,1,OK
22:29.8,-465.45,90.08,59.64,94.76,-33,11,87,1,OK
22:29.8,-466.39,90.08,96.27,94.76,-33,11,87,1,OK
22:29.8,-468.48,90.08,143.34,94.76,-33,11,87,1,OK
22:29.8,-471.6,90.08,190.5,94.76,-33,11,87,1,OK
22:29.9,-478.18,90.08,237.41,92.59,-33,11,87,1,OK
22:29.9,-485.82,90.08,284.31,92.59,-33,11,87,1,OK
22:29.9,-494.53,90.08,328,92.59,-33,11,87,1,OK
22:29.9,-505.49,90.08,367.72,92.59,-33,11,87,1,OK
22:29.9,-517.1,90.08,402.56,92.59,-33,11,87,1,OK
22:29.9,-527.74,90.08,434.7,92.59,-33,11,87,1,OK
22:29.9,-538.62,90.08,458.61,92.59,-33,11,87,1,OK
22:29.9,-549.94,90.08,482.73,92.59,-33,11,87,1,OK
22:29.9,-561.06,90.08,498.35,92.59,-33,11,87,1,OK
22:29.9,-569.09,90.08,514.31,92.59,-33,11,87,1,OK
22:30.0,-573.03,90.08,525.32,92.59,-33,11,87,1,OK
22:30.0,-575.21,90.08,538.52,92.59,-33,11,87,1,OK
22:30.0,-570.9,90.08,549.47,92.59,-33,11,87,1,OK
22:30.0,-562.15,90.08,561.66,92.59,-33,11,87,1,OK
22:30.0,-553.29,90.08,573.24,92.59,-33,11,87,1,OK
22:30.0,-543.86,90.08,588.54,92.59,-33,11,87,1,OK
22:30.0,-533.1,90.08,603.23,92.59,-33,11,87,1,OK
22:30.0,-524.05,90.08,617.57,92.59,nan,11,87,1,SKIP
22:30.0,-509.47,90.08,635.76,92.59,nan,11,87,1,SKIP
22:30.1,-488.19,90.08,653.51,92.59,nan,11,87,1,SKIP
22:30.1,-456.78,90.08,672.06,92.59,nan,11,87,1,SKIP
22:30.1,-408.68,90.08,697.74,92.59,nan,11,87,1,SKIP
22:30.1,-341.71,90.08,735.44,92.59,nan,11,87,1,SKIP
22:30.1,-255.64,84.91,788.4,92.59,nan,11,87,1,SKIP
22:30.1,-154.43,84.91,864.92,92.59,nan,11,87,1,SKIP
22:30.1,-41.25,84.91,971.59,92.59,nan,11,87,1,SKIP
22:30.1,75.27,84.91,1102.51,92.59,nan,11,87,1,SKIP
22:30.1,186.13,84.91,1251.27,92.59,nan,11,87,1,SKIP
22:30.2,279.38,84.91,1410.7,92.59,nan,11,87,1,SKIP
22:30.2,350.5,84.91,1568.67,92.59,nan,11,87,1,SKIP
22:30.2,392.83,84.91,1704.06,92.59,nan,11,87,1,SKIP
22:30.2,404.56,84.91,1774.97,111.25,88,11,88,1,OK
22:30.2,388.09,84.91,1783.52,111.25,88,11,88,1,OK
22:30.2,346.83,84.91,1732.05,111.25,88,11,88,1,OK
22:30.2,285.01,84.91,1627.2,111.25,88,11,88,1,OK
22:30.2,209.57,84.91,1482.85,111.25,88,11,88,1,OK
22:30.2,125.66,84.91,1342.28,111.25,88,11,88,1,OK
22:30.3,38.05,84.91,1205.56,111.25,88,11,88,1,OK
22:30.3,-47.58,84.91,1072.95,111.25,88,11,88,1,OK
22:30.3,-124.6,84.91,944.49,111.25,88,11,88,1,OK
22:30.3,-197.9,84.91,820.28,111.25,88,11,88,1,OK
22:30.3,-262.41,84.91,700.75,111.25,88,11,88,1,OK
22:30.3,-319.95,84.91,586.61,111.25,88,11,88,1,OK
22:30.3,-370.22,84.91,478.78,111.25,88,11,88,1,OK
22:30.3,-413.02,84.91,378.67,111.25,88,11,88,1,OK
22:30.3,-444.42,84.91,288.11,111.25,88,11,88,1,OK
22:30.4,-466.37,84.91,208.73,111.25,88,11,88,1,OK
22:30.4,-476.58,84.91,141.9,111.25,88,11,88,1,OK
22:30.4,-473.12,84.91,88.7,111.25,88,11,88,1,OK
22:30.4,-461.12,84.91,49.62,111.25,88,11,88,1,OK
22:30.4,-442.29,84.91,24.07,111.25,88,11,88,1,OK
22:30.4,-415.25,84.91,9.21,111.25,88,11,88,1,OK
22:30.4,-383.48,84.91,2.16,111.25,88,11,88,1,OK
22:30.4,-352.54,84.91,0,111.25,88,11,88,1,OK
22:30.4,-323.05,84.91,0,111.25,88,11,88,1,OK
22:30.5,-293.82,84.91,0,111.25,88,11,88,1,OK
22:30.5,-273.03,101.19,0,111.25,88,11,88,1,OK
22:30.5,-262.72,101.19,0,111.25,88,11,88,1,OK
22:30.5,-262.84,101.19,0,111.25,88,11,88,1,OK
22:30.5,-272.04,101.19,0,111.25,88,11,88,1,OK
22:30.5,-294.21,101.19,0,111.25,88,11,88,1,OK
22:30.5,-324.43,101.19,0,111.25,88,11,88,1,OK
22:30.5,-359.65,101.19,0,111.25,88,11,88,1,OK
22:30.5,-398.7,101.19,0,111.25,88,11,88,1,OK
22:30.6,-439.16,101.19,0,111.25,88,11,88,1,OK
22:30.6,-471.91,101.19,0,111.25,88,11,88,1,OK
22:30.6,-495.25,101.19,0,111.25,88,11,88,1,OK
22:30.6,-502.14,101.19,0,111.25,88,11,88,1,OK
22:30.6,-492.24,101.19,0,111.25,88,11,88,1,OK
22:30.6,-467.74,101.19,0,111.25,88,11,88,1,OK
22:30.6,-434.57,101.19,0,111.25,88,11,88,1,OK
22:30.6,-395.38,101.19,0,111.25,88,11,88,1,OK
22:30.6,-356.97,101.19,0,111.25,88,11,88,1,OK
22:30.7,-319.36,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-282.55,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-246.44,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-211.33,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-177.63,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-145.77,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-116.15,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-89.4,101.19,0,111.25,nan,11,88,1,SKIP
22:30.7,-65.94,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,-46.06,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,-30.01,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,-17.93,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,-9.5,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,-4.3,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,-1.53,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,-0.35,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,0,101.19,0,111.25,nan,11,88,1,SKIP
22:30.8,3.99,101.19,0,111.25,nan,11,88,1,SKIP
22:30.9,26.96,101.19,0,111.25,nan,11,88,1,SKIP
22:30.9,72.46,101.19,0,111.25,nan,11,88,1,SKIP
22:30.9,138.48,101.19,0,111.25,nan,11,88,1,SKIP
22:30.9,225.14,101.19,0,111.25,nan,11,88,1,SKIP
22:30.9,325.46,113.57,0,111.25,nan,11,88,1,SKIP
22:30.9,416.23,113.57,0,111.25,nan,11,88,1,SKIP
22:30.9,492.89,113.57,0,111.25,nan,11,88,1,SKIP
22:30.9,551.7,113.57,0,111.25,nan,11,88,1,SKIP
22:30.9,590.47,113.57,0,111.25,nan,11,88,1,SKIP
22:30.9,608.87,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,612.33,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,602.81,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,581.06,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,550.29,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,512.81,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,468.17,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,419.19,113.57,0,111.25,nan,11,88,1,SKIP
22:31.0,368.94,113.57,0,111.25,nan,11,88,1,SKIP
